,data,timestamp
23499,"{'avgHighPrice': 44100, 'highPriceVolume': 22, 'avgLowPrice': 44090, 'lowPriceVolume': 27}",1651579200
235,"{'avgHighPrice': 270, 'highPriceVolume': 1080, 'avgLowPrice': 280, 'lowPriceVolume': 129}",1651579200
2351,"{'avgHighPrice': 143, 'highPriceVolume': 3670, 'avgLowPrice': 137, 'lowPriceVolume': 3238}",1651579200
23517,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 55000, 'lowPriceVolume': 15}",1651579200
23528,"{'avgHighPrice': 466500, 'highPriceVolume': 2, 'avgLowPrice': 456001, 'lowPriceVolume': 6}",1651579200
2353,"{'avgHighPrice': 476, 'highPriceVolume': 69972, 'avgLowPrice': 467, 'lowPriceVolume': 46308}",1651579200
2355,"{'avgHighPrice': 91, 'highPriceVolume': 2256, 'avgLowPrice': 88, 'lowPriceVolume': 506}",1651579200
2357,"{'avgHighPrice': 86, 'highPriceVolume': 53823, 'avgLowPrice': 84, 'lowPriceVolume': 219378}",1651579200
2359,"{'avgHighPrice': 746, 'highPriceVolume': 18567, 'avgLowPrice': 740, 'lowPriceVolume': 37655}",1651579200
2361,"{'avgHighPrice': 2013, 'highPriceVolume': 25676, 'avgLowPrice': 1995, 'lowPriceVolume': 28218}",1651579200
2363,"{'avgHighPrice': 12471, 'highPriceVolume': 9077, 'avgLowPrice': 12470, 'lowPriceVolume': 11920}",1651579200
2366,"{'avgHighPrice': 65666, 'highPriceVolume': 10, 'avgLowPrice': 65164, 'lowPriceVolume': 19}",1651579200
2368,"{'avgHighPrice': 780000, 'highPriceVolume': 6, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
23685,"{'avgHighPrice': 19060, 'highPriceVolume': 698, 'avgLowPrice': 18999, 'lowPriceVolume': 908}",1651579200
23688,"{'avgHighPrice': 13887, 'highPriceVolume': 1, 'avgLowPrice': 13368, 'lowPriceVolume': 2}",1651579200
23691,"{'avgHighPrice': 9455, 'highPriceVolume': 2, 'avgLowPrice': 8577, 'lowPriceVolume': 16}",1651579200
23694,"{'avgHighPrice': 4620, 'highPriceVolume': 7, 'avgLowPrice': 4309, 'lowPriceVolume': 10}",1651579200
23697,"{'avgHighPrice': 2588, 'highPriceVolume': 10, 'avgLowPrice': 2000, 'lowPriceVolume': 10}",1651579200
237,"{'avgHighPrice': 201, 'highPriceVolume': 248, 'avgLowPrice': 178, 'lowPriceVolume': 849}",1651579200
23700,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 1300, 'lowPriceVolume': 1}",1651579200
23709,"{'avgHighPrice': 3696, 'highPriceVolume': 13, 'avgLowPrice': 2655, 'lowPriceVolume': 648}",1651579200
23712,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 630, 'lowPriceVolume': 1}",1651579200
23721,"{'avgHighPrice': 3500, 'highPriceVolume': 6, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
23733,"{'avgHighPrice': 3775, 'highPriceVolume': 3661, 'avgLowPrice': 3619, 'lowPriceVolume': 515}",1651579200
23736,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 2996, 'lowPriceVolume': 4}",1651579200
23742,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 1008, 'lowPriceVolume': 4}",1651579200
23745,"{'avgHighPrice': 4997, 'highPriceVolume': 425, 'avgLowPrice': 4627, 'lowPriceVolume': 65}",1651579200
23748,"{'avgHighPrice': 1856, 'highPriceVolume': 1, 'avgLowPrice': 1856, 'lowPriceVolume': 2}",1651579200
23751,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 3075, 'lowPriceVolume': 1}",1651579200
23754,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 1155, 'lowPriceVolume': 1}",1651579200
239,"{'avgHighPrice': 245, 'highPriceVolume': 38639, 'avgLowPrice': 235, 'lowPriceVolume': 2990}",1651579200
23908,"{'avgHighPrice': 34655, 'highPriceVolume': 1, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
23943,"{'avgHighPrice': 3144500, 'highPriceVolume': 1, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
23953,"{'avgHighPrice': 7000000, 'highPriceVolume': 3, 'avgLowPrice': 6901198, 'lowPriceVolume': 1}",1651579200
23956,"{'avgHighPrice': 6696433, 'highPriceVolume': 7, 'avgLowPrice': 6662915, 'lowPriceVolume': 26}",1651579200
23959,"{'avgHighPrice': 3233094, 'highPriceVolume': 68, 'avgLowPrice': 3212912, 'lowPriceVolume': 52}",1651579200
24015,"{'avgHighPrice': 10000, 'highPriceVolume': 1, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
24027,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 1503, 'lowPriceVolume': 1}",1651579200
24040,"{'avgHighPrice': 1945645, 'highPriceVolume': 1, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
241,"{'avgHighPrice': 206, 'highPriceVolume': 4439, 'avgLowPrice': 207, 'lowPriceVolume': 2007}",1651579200
24187,"{'avgHighPrice': 1686714, 'highPriceVolume': 7, 'avgLowPrice': 1570041, 'lowPriceVolume': 16}",1651579200
24219,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 17691000, 'lowPriceVolume': 2}",1651579200
24229,"{'avgHighPrice': 1356511, 'highPriceVolume': 52, 'avgLowPrice': 1335787, 'lowPriceVolume': 71}",1651579200
24251,"{'avgHighPrice': 36057, 'highPriceVolume': 3, 'avgLowPrice': 34399, 'lowPriceVolume': 9}",1651579200
24268,"{'avgHighPrice': 18223255, 'highPriceVolume': 10, 'avgLowPrice': 18070904, 'lowPriceVolume': 11}",1651579200
2428,"{'avgHighPrice': 9, 'highPriceVolume': 70, 'avgLowPrice': 7, 'lowPriceVolume': 89}",1651579200
24288,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 1090000, 'lowPriceVolume': 1}",1651579200
24291,"{'avgHighPrice': 3942477, 'highPriceVolume': 1, 'avgLowPrice': 3811000, 'lowPriceVolume': 2}",1651579200
24294,"{'avgHighPrice': 2196076, 'highPriceVolume': 7, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
243,"{'avgHighPrice': 827, 'highPriceVolume': 173, 'avgLowPrice': 864, 'lowPriceVolume': 14}",1651579200
2430,"{'avgHighPrice': 100, 'highPriceVolume': 96, 'avgLowPrice': 96, 'lowPriceVolume': 88}",1651579200
2432,"{'avgHighPrice': 98, 'highPriceVolume': 51, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
24333,"{'avgHighPrice': 7427676, 'highPriceVolume': 2, 'avgLowPrice': 7427676, 'lowPriceVolume': 1}",1651579200
24336,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 3500, 'lowPriceVolume': 11}",1651579200
2434,"{'avgHighPrice': 10544, 'highPriceVolume': 19778, 'avgLowPrice': 10410, 'lowPriceVolume': 11684}",1651579200
2436,"{'avgHighPrice': 208, 'highPriceVolume': 3220, 'avgLowPrice': 188, 'lowPriceVolume': 4371}",1651579200
2438,"{'avgHighPrice': 142, 'highPriceVolume': 1, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
24387,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 525000, 'lowPriceVolume': 1}",1651579200
24389,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 1254485, 'lowPriceVolume': 1}",1651579200
24399,"{'avgHighPrice': 321000, 'highPriceVolume': 1, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
2440,"{'avgHighPrice': 2066, 'highPriceVolume': 1689, 'avgLowPrice': 1972, 'lowPriceVolume': 4442}",1651579200
24417,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 382034502, 'lowPriceVolume': 2}",1651579200
24419,"{'avgHighPrice': 86700000, 'highPriceVolume': 2, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
2442,"{'avgHighPrice': 1228, 'highPriceVolume': 675, 'avgLowPrice': 1179, 'lowPriceVolume': 4127}",1651579200
24420,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 116810260, 'lowPriceVolume': 3}",1651579200
24421,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 141688000, 'lowPriceVolume': 2}",1651579200
24422,"{'avgHighPrice': 34724691, 'highPriceVolume': 4, 'avgLowPrice': 34201284, 'lowPriceVolume': 7}",1651579200
2444,"{'avgHighPrice': 452, 'highPriceVolume': 8606, 'avgLowPrice': 439, 'lowPriceVolume': 6930}",1651579200
2446,"{'avgHighPrice': 208, 'highPriceVolume': 333, 'avgLowPrice': 198, 'lowPriceVolume': 297}",1651579200
24463,"{'avgHighPrice': 1640000, 'highPriceVolume': 1, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
24466,"{'avgHighPrice': 1187157, 'highPriceVolume': 1, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
2448,"{'avgHighPrice': 212, 'highPriceVolume': 694, 'avgLowPrice': 151, 'lowPriceVolume': 236}",1651579200
24488,"{'avgHighPrice': 349819194, 'highPriceVolume': 4, 'avgLowPrice': 345513728, 'lowPriceVolume': 4}",1651579200
245,"{'avgHighPrice': 1038, 'highPriceVolume': 3, 'avgLowPrice': 1017, 'lowPriceVolume': 14840}",1651579200
2450,"{'avgHighPrice': 4697, 'highPriceVolume': 101, 'avgLowPrice': 4001, 'lowPriceVolume': 287}",1651579200
24511,"{'avgHighPrice': 612000000, 'highPriceVolume': 1, 'avgLowPrice': 607811850, 'lowPriceVolume': 1}",1651579200
24514,"{'avgHighPrice': 161799989, 'highPriceVolume': 4, 'avgLowPrice': 159246001, 'lowPriceVolume': 4}",1651579200
24517,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 51350003, 'lowPriceVolume': 2}",1651579200
2452,"{'avgHighPrice': 562, 'highPriceVolume': 1232, 'avgLowPrice': 547, 'lowPriceVolume': 2102}",1651579200
2454,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 349, 'lowPriceVolume': 12770}",1651579200
2456,"{'avgHighPrice': 174, 'highPriceVolume': 2, 'avgLowPrice': 290, 'lowPriceVolume': 81}",1651579200
2458,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 106, 'lowPriceVolume': 4}",1651579200
24585,"{'avgHighPrice': 61895, 'highPriceVolume': 23, 'avgLowPrice': 60086, 'lowPriceVolume': 47}",1651579200
24587,"{'avgHighPrice': 6840000, 'highPriceVolume': 4, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
24589,"{'avgHighPrice': 1236, 'highPriceVolume': 1735, 'avgLowPrice': 1203, 'lowPriceVolume': 1902}",1651579200
24592,"{'avgHighPrice': 1800, 'highPriceVolume': 161, 'avgLowPrice': 1774, 'lowPriceVolume': 1102}",1651579200
24595,"{'avgHighPrice': 551, 'highPriceVolume': 58, 'avgLowPrice': 533, 'lowPriceVolume': 1649}",1651579200
24598,"{'avgHighPrice': 11389, 'highPriceVolume': 5338, 'avgLowPrice': 11255, 'lowPriceVolume': 932}",1651579200
24607,"{'avgHighPrice': 600, 'highPriceVolume': 3980, 'avgLowPrice': 590, 'lowPriceVolume': 10090}",1651579200
24609,"{'avgHighPrice': 4, 'highPriceVolume': 432, 'avgLowPrice': 4, 'lowPriceVolume': 513}",1651579200
24611,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 8, 'lowPriceVolume': 1117}",1651579200
24613,"{'avgHighPrice': 264, 'highPriceVolume': 788, 'avgLowPrice': 258, 'lowPriceVolume': 7698}",1651579200
24615,"{'avgHighPrice': 140, 'highPriceVolume': 1472, 'avgLowPrice': 139, 'lowPriceVolume': 6759}",1651579200
24621,"{'avgHighPrice': 115, 'highPriceVolume': 1676, 'avgLowPrice': 112, 'lowPriceVolume': 2419}",1651579200
24623,"{'avgHighPrice': 12875, 'highPriceVolume': 4, 'avgLowPrice': 10401, 'lowPriceVolume': 6}",1651579200
24635,"{'avgHighPrice': 17731, 'highPriceVolume': 534, 'avgLowPrice': 17035, 'lowPriceVolume': 1635}",1651579200
247,"{'avgHighPrice': 241, 'highPriceVolume': 18, 'avgLowPrice': 237, 'lowPriceVolume': 468}",1651579200
2470,"{'avgHighPrice': 269, 'highPriceVolume': 1, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
24740,"{'avgHighPrice': 131333, 'highPriceVolume': 12, 'avgLowPrice': 116021, 'lowPriceVolume': 27}",1651579200
24774,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 85, 'lowPriceVolume': 46}",1651579200
24777,"{'avgHighPrice': 7798284, 'highPriceVolume': 10, 'avgLowPrice': 7525046, 'lowPriceVolume': 13}",1651579200
2481,"{'avgHighPrice': 1619, 'highPriceVolume': 104, 'avgLowPrice': 1613, 'lowPriceVolume': 1464}",1651579200
2483,"{'avgHighPrice': 1881, 'highPriceVolume': 17333, 'avgLowPrice': 1844, 'lowPriceVolume': 6}",1651579200
24844,"{'avgHighPrice': 40896990, 'highPriceVolume': 1, 'avgLowPrice': 40500000, 'lowPriceVolume': 1}",1651579200
2485,"{'avgHighPrice': 1632, 'highPriceVolume': 109, 'avgLowPrice': 1632, 'lowPriceVolume': 9984}",1651579200
2487,"{'avgHighPrice': 890, 'highPriceVolume': 21, 'avgLowPrice': 100, 'lowPriceVolume': 3}",1651579200
2489,"{'avgHighPrice': 1753, 'highPriceVolume': 18, 'avgLowPrice': 1777, 'lowPriceVolume': 35}",1651579200
249,"{'avgHighPrice': 82, 'highPriceVolume': 1136, 'avgLowPrice': 87, 'lowPriceVolume': 4358}",1651579200
2491,"{'avgHighPrice': 2178, 'highPriceVolume': 156, 'avgLowPrice': 2113, 'lowPriceVolume': 92}",1651579200
2493,"{'avgHighPrice': 2044, 'highPriceVolume': 23, 'avgLowPrice': 2008, 'lowPriceVolume': 15}",1651579200
24949,"{'avgHighPrice': 1214, 'highPriceVolume': 60, 'avgLowPrice': 1214, 'lowPriceVolume': 110}",1651579200
2495,"{'avgHighPrice': 2729, 'highPriceVolume': 16, 'avgLowPrice': 2668, 'lowPriceVolume': 53}",1651579200
24953,"{'avgHighPrice': 1392, 'highPriceVolume': 13, 'avgLowPrice': 800, 'lowPriceVolume': 16}",1651579200
24957,"{'avgHighPrice': 1201, 'highPriceVolume': 52, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
24959,"{'avgHighPrice': 999, 'highPriceVolume': 41, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
24961,"{'avgHighPrice': 1601, 'highPriceVolume': 370, 'avgLowPrice': 1594, 'lowPriceVolume': 2}",1651579200
24963,"{'avgHighPrice': 1650, 'highPriceVolume': 22, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
2497,"{'avgHighPrice': 4576, 'highPriceVolume': 366, 'avgLowPrice': 4421, 'lowPriceVolume': 111}",1651579200
2499,"{'avgHighPrice': 5100, 'highPriceVolume': 1557, 'avgLowPrice': 5061, 'lowPriceVolume': 11}",1651579200
25004,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 985002, 'lowPriceVolume': 1}",1651579200
2501,"{'avgHighPrice': 6300, 'highPriceVolume': 620, 'avgLowPrice': 6186, 'lowPriceVolume': 1010}",1651579200
2503,"{'avgHighPrice': 7550, 'highPriceVolume': 866, 'avgLowPrice': 7537, 'lowPriceVolume': 257}",1651579200
2505,"{'avgHighPrice': 2087, 'highPriceVolume': 25738, 'avgLowPrice': 2052, 'lowPriceVolume': 3013}",1651579200
2507,"{'avgHighPrice': 2778, 'highPriceVolume': 4340, 'avgLowPrice': 2739, 'lowPriceVolume': 3108}",1651579200
2509,"{'avgHighPrice': 3720, 'highPriceVolume': 6581, 'avgLowPrice': 3711, 'lowPriceVolume': 20185}",1651579200
251,"{'avgHighPrice': 31, 'highPriceVolume': 5150, 'avgLowPrice': 30, 'lowPriceVolume': 2078}",1651579200
25139,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 347, 'lowPriceVolume': 27}",1651579200
253,"{'avgHighPrice': 192, 'highPriceVolume': 610, 'avgLowPrice': 176, 'lowPriceVolume': 4752}",1651579200
25386,"{'avgHighPrice': 2620299, 'highPriceVolume': 1, 'avgLowPrice': 2500000, 'lowPriceVolume': 1}",1651579200
25389,"{'avgHighPrice': 118477, 'highPriceVolume': 2, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
25392,"{'avgHighPrice': 35684, 'highPriceVolume': 2, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
25395,"{'avgHighPrice': 32471, 'highPriceVolume': 1, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
25398,"{'avgHighPrice': 56861, 'highPriceVolume': 1, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
25401,"{'avgHighPrice': 118194, 'highPriceVolume': 2, 'avgLowPrice': 120000, 'lowPriceVolume': 1}",1651579200
25407,"{'avgHighPrice': 34508, 'highPriceVolume': 2, 'avgLowPrice': 65000, 'lowPriceVolume': 1}",1651579200
25410,"{'avgHighPrice': 89999, 'highPriceVolume': 1, 'avgLowPrice': 55159, 'lowPriceVolume': 4}",1651579200
25416,"{'avgHighPrice': 188808, 'highPriceVolume': 3, 'avgLowPrice': 209997, 'lowPriceVolume': 1}",1651579200
25419,"{'avgHighPrice': 5328, 'highPriceVolume': 1356, 'avgLowPrice': 5300, 'lowPriceVolume': 1213}",1651579200
25451,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 10917, 'lowPriceVolume': 1}",1651579200
25454,"{'avgHighPrice': 24999, 'highPriceVolume': 2, 'avgLowPrice': 18202, 'lowPriceVolume': 4}",1651579200
25478,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 1000, 'lowPriceVolume': 1}",1651579200
25481,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 1500, 'lowPriceVolume': 3}",1651579200
255,"{'avgHighPrice': 792, 'highPriceVolume': 4381, 'avgLowPrice': 732, 'lowPriceVolume': 3124}",1651579200
2550,"{'avgHighPrice': 819, 'highPriceVolume': 5051, 'avgLowPrice': 808, 'lowPriceVolume': 1235}",1651579200
2552,"{'avgHighPrice': 799, 'highPriceVolume': 5287, 'avgLowPrice': 788, 'lowPriceVolume': 3774}",1651579200
25576,"{'avgHighPrice': 1396717, 'highPriceVolume': 3, 'avgLowPrice': 1298531, 'lowPriceVolume': 4}",1651579200
25578,"{'avgHighPrice': 2425, 'highPriceVolume': 2302, 'avgLowPrice': 2323, 'lowPriceVolume': 862}",1651579200
2568,"{'avgHighPrice': 1148, 'highPriceVolume': 37, 'avgLowPrice': 1108, 'lowPriceVolume': 489}",1651579200
257,"{'avgHighPrice': 7992, 'highPriceVolume': 983, 'avgLowPrice': 7947, 'lowPriceVolume': 6675}",1651579200
2570,"{'avgHighPrice': 1820, 'highPriceVolume': 8, 'avgLowPrice': 1771, 'lowPriceVolume': 190}",1651579200
2572,"{'avgHighPrice': 12192, 'highPriceVolume': 3183, 'avgLowPrice': 12146, 'lowPriceVolume': 5028}",1651579200
25766,"{'avgHighPrice': 180, 'highPriceVolume': 2, 'avgLowPrice': 180, 'lowPriceVolume': 18}",1651579200
25769,"{'avgHighPrice': 500, 'highPriceVolume': 18, 'avgLowPrice': 487, 'lowPriceVolume': 322}",1651579200
2577,"{'avgHighPrice': 46354145, 'highPriceVolume': 5, 'avgLowPrice': 45611693, 'lowPriceVolume': 4}",1651579200
25772,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 1203, 'lowPriceVolume': 300}",1651579200
25775,"{'avgHighPrice': 2000, 'highPriceVolume': 1, 'avgLowPrice': 2000, 'lowPriceVolume': 307}",1651579200
25778,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 3900, 'lowPriceVolume': 356}",1651579200
2579,"{'avgHighPrice': 317410, 'highPriceVolume': 6, 'avgLowPrice': 301459, 'lowPriceVolume': 9}",1651579200
2581,"{'avgHighPrice': 1473216, 'highPriceVolume': 13, 'avgLowPrice': 1457014, 'lowPriceVolume': 3}",1651579200
25849,"{'avgHighPrice': 344, 'highPriceVolume': 98715, 'avgLowPrice': 328, 'lowPriceVolume': 34947}",1651579200
25853,"{'avgHighPrice': 570, 'highPriceVolume': 12056, 'avgLowPrice': 568, 'lowPriceVolume': 98544}",1651579200
25857,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 755, 'lowPriceVolume': 4}",1651579200
25859,"{'avgHighPrice': 149480000, 'highPriceVolume': 3, 'avgLowPrice': 148027944, 'lowPriceVolume': 2}",1651579200
25862,"{'avgHighPrice': 150209993, 'highPriceVolume': 4, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
2589,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 23000, 'lowPriceVolume': 1}",1651579200
259,"{'avgHighPrice': 846, 'highPriceVolume': 1074, 'avgLowPrice': 795, 'lowPriceVolume': 4818}",1651579200
2597,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 162000, 'lowPriceVolume': 2}",1651579200
2599,"{'avgHighPrice': 14000, 'highPriceVolume': 1, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
2603,"{'avgHighPrice': 6000, 'highPriceVolume': 1, 'avgLowPrice': 3050, 'lowPriceVolume': 1}",1651579200
2605,"{'avgHighPrice': 4700, 'highPriceVolume': 1, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
261,"{'avgHighPrice': 1974, 'highPriceVolume': 5, 'avgLowPrice': 1946, 'lowPriceVolume': 2428}",1651579200
2611,"{'avgHighPrice': 24000, 'highPriceVolume': 2, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
2613,"{'avgHighPrice': 16342, 'highPriceVolume': 1, 'avgLowPrice': 15883, 'lowPriceVolume': 2}",1651579200
2615,"{'avgHighPrice': 62499, 'highPriceVolume': 1, 'avgLowPrice': 61000, 'lowPriceVolume': 1}",1651579200
2619,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 77729, 'lowPriceVolume': 2}",1651579200
2621,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 95873, 'lowPriceVolume': 1}",1651579200
26221,"{'avgHighPrice': 61395, 'highPriceVolume': 2, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
26223,"{'avgHighPrice': 48974, 'highPriceVolume': 1, 'avgLowPrice': 46868, 'lowPriceVolume': 3}",1651579200
26225,"{'avgHighPrice': 42500, 'highPriceVolume': 2, 'avgLowPrice': 28800, 'lowPriceVolume': 1}",1651579200
26227,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 23000, 'lowPriceVolume': 1}",1651579200
26229,"{'avgHighPrice': 35999, 'highPriceVolume': 2, 'avgLowPrice': 22598, 'lowPriceVolume': 3}",1651579200
2623,"{'avgHighPrice': 38751, 'highPriceVolume': 1, 'avgLowPrice': 32001, 'lowPriceVolume': 1}",1651579200
26231,"{'avgHighPrice': 3222, 'highPriceVolume': 210, 'avgLowPrice': 3114, 'lowPriceVolume': 1022}",1651579200
26233,"{'avgHighPrice': 48055483, 'highPriceVolume': 8, 'avgLowPrice': 47356011, 'lowPriceVolume': 8}",1651579200
26235,"{'avgHighPrice': 197678000, 'highPriceVolume': 1, 'avgLowPrice': 196503000, 'lowPriceVolume': 5}",1651579200
2625,"{'avgHighPrice': 39726, 'highPriceVolume': 1, 'avgLowPrice': 44938, 'lowPriceVolume': 2}",1651579200
2627,"{'avgHighPrice': 24048, 'highPriceVolume': 1, 'avgLowPrice': 21229, 'lowPriceVolume': 1}",1651579200
2629,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 33869, 'lowPriceVolume': 1}",1651579200
263,"{'avgHighPrice': 1700, 'highPriceVolume': 8107, 'avgLowPrice': 1678, 'lowPriceVolume': 1349}",1651579200
26340,"{'avgHighPrice': 1199, 'highPriceVolume': 7, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
26368,"{'avgHighPrice': 3354, 'highPriceVolume': 1000, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
26372,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 373205000, 'lowPriceVolume': 2}",1651579200
26374,"{'avgHighPrice': 416732500, 'highPriceVolume': 4, 'avgLowPrice': 412241904, 'lowPriceVolume': 6}",1651579200
26378,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 446533000, 'lowPriceVolume': 2}",1651579200
26380,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 413891007, 'lowPriceVolume': 1}",1651579200
26382,"{'avgHighPrice': 231500000, 'highPriceVolume': 1, 'avgLowPrice': 228150001, 'lowPriceVolume': 2}",1651579200
26384,"{'avgHighPrice': 474469487, 'highPriceVolume': 4, 'avgLowPrice': 468464772, 'lowPriceVolume': 3}",1651579200
26386,"{'avgHighPrice': 438441333, 'highPriceVolume': 3, 'avgLowPrice': 432908909, 'lowPriceVolume': 3}",1651579200
26390,"{'avgHighPrice': 139509, 'highPriceVolume': 124, 'avgLowPrice': 138395, 'lowPriceVolume': 178}",1651579200
26421,"{'avgHighPrice': 1046936, 'highPriceVolume': 6, 'avgLowPrice': 979751, 'lowPriceVolume': 9}",1651579200
26424,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 100000, 'lowPriceVolume': 1}",1651579200
26427,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 55555, 'lowPriceVolume': 2}",1651579200
26430,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 50000, 'lowPriceVolume': 1}",1651579200
26433,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 20566, 'lowPriceVolume': 2}",1651579200
26436,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 5055, 'lowPriceVolume': 1}",1651579200
2645,"{'avgHighPrice': 2500, 'highPriceVolume': 1, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
2647,"{'avgHighPrice': 2788, 'highPriceVolume': 1, 'avgLowPrice': 2788, 'lowPriceVolume': 1}",1651579200
26479,"{'avgHighPrice': 1053713, 'highPriceVolume': 13, 'avgLowPrice': 1043934, 'lowPriceVolume': 5}",1651579200
2649,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 2000, 'lowPriceVolume': 1}",1651579200
265,"{'avgHighPrice': 2194, 'highPriceVolume': 1739, 'avgLowPrice': 2125, 'lowPriceVolume': 3695}",1651579200
2651,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 42729, 'lowPriceVolume': 1}",1651579200
26528,"{'avgHighPrice': 1066708, 'highPriceVolume': 6, 'avgLowPrice': 1007497, 'lowPriceVolume': 4}",1651579200
2653,"{'avgHighPrice': 75000, 'highPriceVolume': 1, 'avgLowPrice': 65361, 'lowPriceVolume': 3}",1651579200
26541,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 35001, 'lowPriceVolume': 3}",1651579200
2655,"{'avgHighPrice': 65469, 'highPriceVolume': 2, 'avgLowPrice': 65469, 'lowPriceVolume': 2}",1651579200
26554,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 301004, 'lowPriceVolume': 1}",1651579200
