timestamp,avgHighPrice,avgLowPrice,highPriceVolume,lowPriceVolume,name
1630875600,1931608,1924262,143,221,Abyssal whip
1630854000,1931456,1928895,169,316,Abyssal whip
1630832400,1941994,1936083,110,93,Abyssal whip
1630810800,1958061,1946973,168,175,Abyssal whip
1630789200,1940051,1925592,229,165,Abyssal whip
1630767600,1921824,1914794,125,164,Abyssal whip
1630746000,1959823,1952581,62,98,Abyssal whip
1630724400,1907821,1896643,134,146,Abyssal whip
1630702800,1895074,1888786,171,146,Abyssal whip
1630681200,1898138,1891578,136,202,Abyssal whip
1630659600,1880350,1869576,74,71,Abyssal whip
1630638000,1869564,1861983,193,236,Abyssal whip
1630616400,1863025,1856178,123,169,Abyssal whip
1630594800,1850774,1844628,207,208,Abyssal whip
1630573200,1861489,1851389,62,102,Abyssal whip
1630551600,1848880,1839953,191,244,Abyssal whip
1630530000,1837429,1831186,117,227,Abyssal whip
1630508400,1840159,1835634,87,141,Abyssal whip
1630486800,1848955,1844947,106,89,Abyssal whip
1630465200,1840205,1836469,109,111,Abyssal whip
1630443600,1844376,1843745,42,236,Abyssal whip
1630422000,1835104,1832097,109,98,Abyssal whip
1630400400,1846471,1840210,75,91,Abyssal whip
1630378800,1841740,1838517,187,212,Abyssal whip
1630357200,1849323,1844304,79,133,Abyssal whip
1630335600,1849990,1844234,135,151,Abyssal whip
1630314000,1835979,1833350,78,71,Abyssal whip
1630292400,1885899,1881405,65,129,Abyssal whip
1630270800,1876739,1871523,126,156,Abyssal whip
1630249200,1891233,1885355,134,112,Abyssal whip
1630227600,1900298,1895646,62,55,Abyssal whip
1630206000,1903940,1899370,180,149,Abyssal whip
1630184400,1917438,1913034,195,135,Abyssal whip
1630162800,1916961,1912728,167,182,Abyssal whip
1630141200,1923828,1918337,67,63,Abyssal whip
1630119600,1937660,1932848,167,116,Abyssal whip
1630098000,1936997,1932930,123,128,Abyssal whip
1630076400,1944784,1942769,129,158,Abyssal whip
1630054800,1946563,1940848,52,47,Abyssal whip
1630033200,1964200,1961232,173,128,Abyssal whip
1630011600,1951363,1946000,155,137,Abyssal whip
1629990000,1960889,1955828,118,118,Abyssal whip
