timestamp,avgHighPrice,avgLowPrice,highPriceVolume,lowPriceVolume,name,update,update1,update2,update3,priceIn6H,Price6H,Volume6H,Price12H,Volume12H,Price18H,Volume18H,Price24H,Volume24H,Price30H,Volume30H,Price36H,Volume36H,Price42H,Volume42H,Price48H,Volume48H,Price54H,Volume54H,Price72H,Volume72H,Price96H,Volume96H,Price120H,Volume120H,Price144H,Volume144H,3rd age platebody
1648306800,97200000.0,,1.0,0.0,3rd age platebody,0,0,0,1,95910592.0,97200000.0,1.0,96372000.0,2.0,100999998.0,2.0,96508611.0,2.0,0.0,0.0,95374000.0,1.0,95599998.0,1.0,94349999.0,2.0,95098992.0,2.0,92000000.0,2.0,91998555.0,1.0,,0.0,89843988.0,2.0,1
1648285200,96372000.0,94800000.0,2.0,1.0,3rd age platebody,0,0,0,1,97200000.0,96372000.0,2.0,100999998.0,2.0,96508611.0,2.0,,0.0,1.0,1.0,95599998.0,1.0,94349999.0,2.0,95098992.0,2.0,,0.0,91765000.0,1.0,90341666.0,2.0,90180555.0,1.0,,0.0,1
1648263600,100999998.0,93757009.0,2.0,1.0,3rd age platebody,0,0,0,1,96372000.0,100999998.0,2.0,96508611.0,2.0,,0.0,95374000.0,1.0,1.0,1.0,94349999.0,2.0,95098992.0,2.0,,0.0,94999999.0,1.0,91288112.0,1.0,90000000.0,1.0,90000000.0,1.0,89888888.0,1.0,1
1648242000,96508611.0,93025055.0,2.0,1.0,3rd age platebody,0,0,0,1,100999998.0,96508611.0,2.0,,0.0,95374000.0,1.0,95599998.0,1.0,2.0,2.0,95098992.0,2.0,,0.0,94999999.0,1.0,92000000.0,2.0,91750000.0,2.0,89000000.0,2.0,89466338.0,1.0,89449000.0,1.0,1
1648220400,,93500003.0,0.0,2.0,3rd age platebody,0,0,0,1,96508611.0,,0.0,95374000.0,1.0,95599998.0,1.0,94349999.0,2.0,2.0,2.0,,0.0,94999999.0,1.0,92000000.0,2.0,91765000.0,1.0,91998555.0,1.0,,0.0,89843988.0,2.0,89358551.0,3.0,1
1648177200,95374000.0,,1.0,0.0,3rd age platebody,0,0,0,1,,95374000.0,1.0,95599998.0,1.0,94349999.0,2.0,95098992.0,2.0,0.0,0.0,94999999.0,1.0,92000000.0,2.0,91765000.0,1.0,91288112.0,1.0,90341666.0,2.0,90180555.0,1.0,,0.0,,0.0,1
1648155600,95599998.0,93111111.0,1.0,1.0,3rd age platebody,0,0,0,1,95374000.0,95599998.0,1.0,94349999.0,2.0,95098992.0,2.0,,0.0,1.0,1.0,92000000.0,2.0,91765000.0,1.0,91288112.0,1.0,91750000.0,2.0,90000000.0,1.0,90000000.0,1.0,89888888.0,1.0,,0.0,1
1648134000,94349999.0,,2.0,0.0,3rd age platebody,0,0,0,1,95599998.0,94349999.0,2.0,95098992.0,2.0,,0.0,94999999.0,1.0,2.0,2.0,91765000.0,1.0,91288112.0,1.0,91750000.0,2.0,91998555.0,1.0,89000000.0,2.0,89466338.0,1.0,89449000.0,1.0,91021444.0,3.0,1
1648090800,95098992.0,93815265.0,2.0,5.0,3rd age platebody,0,0,0,1,94349999.0,95098992.0,2.0,,0.0,94999999.0,1.0,92000000.0,2.0,1.0,1.0,91288112.0,1.0,91750000.0,2.0,91998555.0,1.0,90341666.0,2.0,,0.0,89843988.0,2.0,89358551.0,3.0,,0.0,1
1648069200,,92546037.0,0.0,3.0,3rd age platebody,0,0,0,1,95098992.0,,0.0,94999999.0,1.0,92000000.0,2.0,91765000.0,1.0,1.0,1.0,91750000.0,2.0,91998555.0,1.0,90341666.0,2.0,90000000.0,1.0,90180555.0,1.0,,0.0,,0.0,91149000.0,1.0,1
1648026000,94999999.0,,1.0,0.0,3rd age platebody,0,0,0,1,,94999999.0,1.0,92000000.0,2.0,91765000.0,1.0,91288112.0,1.0,2.0,2.0,91998555.0,1.0,90341666.0,2.0,90000000.0,1.0,89000000.0,2.0,90000000.0,1.0,89888888.0,1.0,,0.0,,0.0,1
1648004400,92000000.0,92000000.0,2.0,1.0,3rd age platebody,0,0,0,1,94999999.0,92000000.0,2.0,91765000.0,1.0,91288112.0,1.0,91750000.0,2.0,1.0,1.0,90341666.0,2.0,90000000.0,1.0,89000000.0,2.0,,0.0,89466338.0,1.0,89449000.0,1.0,91021444.0,3.0,91777777.0,2.0,1
1647982800,91765000.0,89244445.0,1.0,2.0,3rd age platebody,0,0,0,1,92000000.0,91765000.0,1.0,91288112.0,1.0,91750000.0,2.0,91998555.0,1.0,2.0,2.0,90000000.0,1.0,89000000.0,2.0,,0.0,90180555.0,1.0,89843988.0,2.0,89358551.0,3.0,,0.0,89305733.0,1.0,1
1647939600,91288112.0,,1.0,0.0,3rd age platebody,0,0,0,1,91765000.0,91288112.0,1.0,91750000.0,2.0,91998555.0,1.0,90341666.0,2.0,1.0,1.0,89000000.0,2.0,,0.0,90180555.0,1.0,90000000.0,1.0,,0.0,,0.0,91149000.0,1.0,,0.0,1
1647896400,91750000.0,89252222.0,2.0,4.0,3rd age platebody,0,0,0,1,91288112.0,91750000.0,2.0,91998555.0,1.0,90341666.0,2.0,90000000.0,1.0,2.0,2.0,,0.0,90180555.0,1.0,90000000.0,1.0,89466338.0,1.0,89888888.0,1.0,,0.0,,0.0,,0.0,1
1647874800,91998555.0,,1.0,0.0,3rd age platebody,0,0,0,1,91750000.0,91998555.0,1.0,90341666.0,2.0,90000000.0,1.0,89000000.0,2.0,0.0,0.0,90180555.0,1.0,90000000.0,1.0,89466338.0,1.0,89843988.0,2.0,89449000.0,1.0,91021444.0,3.0,91777777.0,2.0,,0.0,1
1647810000,90341666.0,89089071.0,2.0,1.0,3rd age platebody,0,0,0,1,91998555.0,90341666.0,2.0,90000000.0,1.0,89000000.0,2.0,,0.0,1.0,1.0,90000000.0,1.0,89466338.0,1.0,89843988.0,2.0,,0.0,89358551.0,3.0,,0.0,89305733.0,1.0,90493500.0,2.0,1
1647766800,90000000.0,88212009.0,1.0,1.0,3rd age platebody,0,0,0,1,90341666.0,90000000.0,1.0,89000000.0,2.0,,0.0,90180555.0,1.0,1.0,1.0,89466338.0,1.0,89843988.0,2.0,,0.0,89888888.0,1.0,,0.0,91149000.0,1.0,,0.0,91699997.0,2.0,1
1647745200,89000000.0,88120000.0,2.0,1.0,3rd age platebody,0,0,0,1,90000000.0,89000000.0,2.0,,0.0,90180555.0,1.0,90000000.0,1.0,1.0,1.0,89843988.0,2.0,,0.0,89888888.0,1.0,89449000.0,1.0,,0.0,,0.0,,0.0,91500000.0,1.0,1
1647680400,,88312027.0,0.0,1.0,3rd age platebody,0,0,0,1,89000000.0,,0.0,90180555.0,1.0,90000000.0,1.0,89466338.0,1.0,2.0,2.0,,0.0,89888888.0,1.0,89449000.0,1.0,89358551.0,3.0,91021444.0,3.0,91777777.0,2.0,,0.0,90887000.0,1.0,1
1647658800,90180555.0,88115555.0,1.0,1.0,3rd age platebody,0,0,0,1,,90180555.0,1.0,90000000.0,1.0,89466338.0,1.0,89843988.0,2.0,0.0,0.0,89888888.0,1.0,89449000.0,1.0,89358551.0,3.0,,0.0,,0.0,89305733.0,1.0,90493500.0,2.0,90199993.0,1.0,1
1647529200,90000000.0,,1.0,0.0,3rd age platebody,0,0,0,1,90180555.0,90000000.0,1.0,89466338.0,1.0,89843988.0,2.0,,0.0,1.0,1.0,89449000.0,1.0,89358551.0,3.0,,0.0,,0.0,91149000.0,1.0,,0.0,91699997.0,2.0,88000000.0,1.0,1
1647486000,89466338.0,89466338.0,1.0,1.0,3rd age platebody,0,0,0,1,90000000.0,89466338.0,1.0,89843988.0,2.0,,0.0,89888888.0,1.0,1.0,1.0,89358551.0,3.0,,0.0,,0.0,91021444.0,3.0,,0.0,,0.0,91500000.0,1.0,89513223.0,1.0,1
1647464400,89843988.0,88190000.0,2.0,3.0,3rd age platebody,0,0,0,1,89466338.0,89843988.0,2.0,,0.0,89888888.0,1.0,89449000.0,1.0,3.0,3.0,,0.0,,0.0,91021444.0,3.0,,0.0,91777777.0,2.0,,0.0,90887000.0,1.0,89887000.0,7.0,1
1647421200,,87918505.0,0.0,2.0,3rd age platebody,0,0,0,1,89843988.0,,0.0,89888888.0,1.0,89449000.0,1.0,89358551.0,3.0,0.0,0.0,,0.0,91021444.0,3.0,,0.0,91149000.0,1.0,89305733.0,1.0,90493500.0,2.0,90199993.0,1.0,90087009.0,1.0,1
1647399600,89888888.0,,1.0,0.0,3rd age platebody,0,0,0,1,,89888888.0,1.0,89449000.0,1.0,89358551.0,3.0,,0.0,0.0,0.0,91021444.0,3.0,,0.0,91149000.0,1.0,,0.0,,0.0,91699997.0,2.0,88000000.0,1.0,,0.0,1
1647378000,89449000.0,,1.0,0.0,3rd age platebody,0,0,0,1,89888888.0,89449000.0,1.0,89358551.0,3.0,,0.0,,0.0,3.0,3.0,,0.0,91149000.0,1.0,,0.0,91777777.0,2.0,,0.0,91500000.0,1.0,89513223.0,1.0,,0.0,1
1647356400,89358551.0,,3.0,0.0,3rd age platebody,0,0,0,1,89449000.0,89358551.0,3.0,,0.0,,0.0,91021444.0,3.0,0.0,0.0,91149000.0,1.0,,0.0,91777777.0,2.0,89305733.0,1.0,,0.0,90887000.0,1.0,89887000.0,7.0,,0.0,1
1647334800,,88112009.0,0.0,1.0,3rd age platebody,0,0,0,1,89358551.0,,0.0,,0.0,91021444.0,3.0,,0.0,1.0,1.0,,0.0,91777777.0,2.0,89305733.0,1.0,,0.0,90493500.0,2.0,90199993.0,1.0,90087009.0,1.0,91847195.0,2.0,1
1647313200,,88500000.0,0.0,2.0,3rd age platebody,0,0,0,1,,,0.0,91021444.0,3.0,,0.0,91149000.0,1.0,0.0,0.0,91777777.0,2.0,89305733.0,1.0,,0.0,,0.0,91699997.0,2.0,88000000.0,1.0,,0.0,,0.0,1
1647291600,91021444.0,,3.0,0.0,3rd age platebody,0,0,0,1,,91021444.0,3.0,,0.0,91149000.0,1.0,,0.0,2.0,2.0,89305733.0,1.0,,0.0,,0.0,,0.0,91500000.0,1.0,89513223.0,1.0,,0.0,91479988.0,1.0,1
1647270000,,89615555.0,0.0,1.0,3rd age platebody,0,0,0,1,91021444.0,,0.0,91149000.0,1.0,,0.0,91777777.0,2.0,1.0,1.0,,0.0,,0.0,,0.0,90493500.0,2.0,90887000.0,1.0,89887000.0,7.0,,0.0,91495000.0,1.0,1
1647248400,91149000.0,89605011.0,1.0,1.0,3rd age platebody,0,0,0,1,,91149000.0,1.0,,0.0,91777777.0,2.0,89305733.0,1.0,0.0,0.0,,0.0,,0.0,90493500.0,2.0,91699997.0,2.0,90199993.0,1.0,90087009.0,1.0,91847195.0,2.0,,0.0,1
1647226800,,89602009.0,0.0,1.0,3rd age platebody,0,0,0,1,91149000.0,,0.0,91777777.0,2.0,89305733.0,1.0,,0.0,0.0,0.0,,0.0,90493500.0,2.0,91699997.0,2.0,91500000.0,1.0,88000000.0,1.0,,0.0,,0.0,,0.0,1
1647205200,91777777.0,88888888.0,2.0,2.0,3rd age platebody,0,0,0,1,,91777777.0,2.0,89305733.0,1.0,,0.0,,0.0,0.0,0.0,90493500.0,2.0,91699997.0,2.0,91500000.0,1.0,90887000.0,1.0,89513223.0,1.0,,0.0,91479988.0,1.0,93087009.0,1.0,1
1647140400,89305733.0,,1.0,0.0,3rd age platebody,0,0,0,1,91777777.0,89305733.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,91699997.0,2.0,91500000.0,1.0,90887000.0,1.0,90199993.0,1.0,89887000.0,7.0,,0.0,91495000.0,1.0,94600000.0,2.0,1
1647118800,,87494000.0,0.0,1.0,3rd age platebody,0,0,0,1,89305733.0,,0.0,,0.0,,0.0,90493500.0,2.0,2.0,2.0,91500000.0,1.0,90887000.0,1.0,90199993.0,1.0,88000000.0,1.0,90087009.0,1.0,91847195.0,2.0,,0.0,99999999.0,1.0,1
1647097200,,88000000.0,0.0,1.0,3rd age platebody,0,0,0,1,,,0.0,,0.0,90493500.0,2.0,91699997.0,2.0,1.0,1.0,90887000.0,1.0,90199993.0,1.0,88000000.0,1.0,89513223.0,1.0,,0.0,,0.0,,0.0,93777777.0,1.0,1
1647075600,,87888888.0,0.0,1.0,3rd age platebody,0,0,0,1,,,0.0,90493500.0,2.0,91699997.0,2.0,91500000.0,1.0,1.0,1.0,90199993.0,1.0,88000000.0,1.0,89513223.0,1.0,89887000.0,7.0,,0.0,91479988.0,1.0,93087009.0,1.0,,0.0,1
1647054000,90493500.0,88356005.0,2.0,2.0,3rd age platebody,0,0,0,1,,90493500.0,2.0,91699997.0,2.0,91500000.0,1.0,90887000.0,1.0,1.0,1.0,88000000.0,1.0,89513223.0,1.0,89887000.0,7.0,90087009.0,1.0,,0.0,91495000.0,1.0,94600000.0,2.0,89966666.0,3.0,1
1647032400,91699997.0,89950500.0,2.0,2.0,3rd age platebody,0,0,0,1,90493500.0,91699997.0,2.0,91500000.0,1.0,90887000.0,1.0,90199993.0,1.0,1.0,1.0,89513223.0,1.0,89887000.0,7.0,90087009.0,1.0,,0.0,91847195.0,2.0,,0.0,99999999.0,1.0,89887000.0,1.0,1
1646967600,91500000.0,89407009.0,1.0,2.0,3rd age platebody,0,0,0,1,91699997.0,91500000.0,1.0,90887000.0,1.0,90199993.0,1.0,88000000.0,1.0,1.0,1.0,89887000.0,7.0,90087009.0,1.0,,0.0,,0.0,,0.0,,0.0,93777777.0,1.0,91208559.0,1.0,1
1646946000,90887000.0,,1.0,0.0,3rd age platebody,0,0,0,1,91500000.0,90887000.0,1.0,90199993.0,1.0,88000000.0,1.0,89513223.0,1.0,7.0,7.0,90087009.0,1.0,,0.0,,0.0,,0.0,91479988.0,1.0,93087009.0,1.0,,0.0,,0.0,1
1646924400,90199993.0,,1.0,0.0,3rd age platebody,0,0,0,1,90887000.0,90199993.0,1.0,88000000.0,1.0,89513223.0,1.0,89887000.0,7.0,1.0,1.0,,0.0,,0.0,,0.0,91847195.0,2.0,91495000.0,1.0,94600000.0,2.0,89966666.0,3.0,92747999.0,1.0,1
1646881200,88000000.0,,1.0,0.0,3rd age platebody,0,0,0,1,90199993.0,88000000.0,1.0,89513223.0,1.0,89887000.0,7.0,90087009.0,1.0,0.0,0.0,,0.0,,0.0,91847195.0,2.0,,0.0,,0.0,99999999.0,1.0,89887000.0,1.0,92787000.0,1.0,1
1646838000,89513223.0,,1.0,0.0,3rd age platebody,0,0,0,1,88000000.0,89513223.0,1.0,89887000.0,7.0,90087009.0,1.0,,0.0,0.0,0.0,,0.0,91847195.0,2.0,,0.0,91479988.0,1.0,,0.0,93777777.0,1.0,91208559.0,1.0,89043180.0,3.0,1
1646794800,89887000.0,85367015.0,7.0,1.0,3rd age platebody,0,0,0,1,89513223.0,89887000.0,7.0,90087009.0,1.0,,0.0,,0.0,0.0,0.0,91847195.0,2.0,,0.0,91479988.0,1.0,91495000.0,1.0,93087009.0,1.0,,0.0,,0.0,88595255.0,1.0,1
1646708400,90087009.0,,1.0,0.0,3rd age platebody,0,0,0,1,89887000.0,90087009.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,,0.0,91479988.0,1.0,91495000.0,1.0,,0.0,94600000.0,2.0,89966666.0,3.0,92747999.0,1.0,,0.0,1
1646686800,,89027009.0,0.0,1.0,3rd age platebody,0,0,0,1,90087009.0,,0.0,,0.0,,0.0,91847195.0,2.0,0.0,0.0,91479988.0,1.0,91495000.0,1.0,,0.0,,0.0,99999999.0,1.0,89887000.0,1.0,92787000.0,1.0,88574540.0,1.0,1
1646665200,,90100000.0,0.0,1.0,3rd age platebody,0,0,0,1,,,0.0,,0.0,91847195.0,2.0,,0.0,1.0,1.0,91495000.0,1.0,,0.0,,0.0,93087009.0,1.0,93777777.0,1.0,91208559.0,1.0,89043180.0,3.0,87999166.0,4.0,1
1646622000,,90320320.0,0.0,1.0,3rd age platebody,0,0,0,1,,,0.0,91847195.0,2.0,,0.0,91479988.0,1.0,1.0,1.0,,0.0,,0.0,93087009.0,1.0,94600000.0,2.0,,0.0,,0.0,88595255.0,1.0,,0.0,1
1646600400,91847195.0,90398131.0,2.0,3.0,3rd age platebody,0,0,0,1,,91847195.0,2.0,,0.0,91479988.0,1.0,91495000.0,1.0,0.0,0.0,,0.0,93087009.0,1.0,94600000.0,2.0,99999999.0,1.0,89966666.0,3.0,92747999.0,1.0,,0.0,,0.0,1
1646557200,,91194394.0,0.0,2.0,3rd age platebody,0,0,0,1,91847195.0,,0.0,91479988.0,1.0,91495000.0,1.0,,0.0,0.0,0.0,93087009.0,1.0,94600000.0,2.0,99999999.0,1.0,93777777.0,1.0,89887000.0,1.0,92787000.0,1.0,88574540.0,1.0,88666664.0,3.0,1
1646535600,91479988.0,,1.0,0.0,3rd age platebody,0,0,0,1,,91479988.0,1.0,91495000.0,1.0,,0.0,,0.0,1.0,1.0,94600000.0,2.0,99999999.0,1.0,93777777.0,1.0,,0.0,91208559.0,1.0,89043180.0,3.0,87999166.0,4.0,90489998.0,1.0,1
1646514000,91495000.0,89250000.0,1.0,2.0,3rd age platebody,0,0,0,1,91479988.0,91495000.0,1.0,,0.0,,0.0,93087009.0,1.0,2.0,2.0,99999999.0,1.0,93777777.0,1.0,,0.0,89966666.0,3.0,,0.0,88595255.0,1.0,,0.0,89459688.0,1.0,1
1646492400,,90000000.0,0.0,1.0,3rd age platebody,0,0,0,1,91495000.0,,0.0,,0.0,93087009.0,1.0,94600000.0,2.0,1.0,1.0,93777777.0,1.0,,0.0,89966666.0,3.0,89887000.0,1.0,92747999.0,1.0,,0.0,,0.0,88999000.0,1.0,1
1646449200,,90086037.0,0.0,3.0,3rd age platebody,0,0,0,1,,,0.0,93087009.0,1.0,94600000.0,2.0,99999999.0,1.0,1.0,1.0,,0.0,89966666.0,3.0,89887000.0,1.0,91208559.0,1.0,92787000.0,1.0,88574540.0,1.0,88666664.0,3.0,89216666.0,2.0,1
1646427600,93087009.0,92000006.0,1.0,1.0,3rd age platebody,0,0,0,1,,93087009.0,1.0,94600000.0,2.0,99999999.0,1.0,93777777.0,1.0,0.0,0.0,89966666.0,3.0,89887000.0,1.0,91208559.0,1.0,,0.0,89043180.0,3.0,87999166.0,4.0,90489998.0,1.0,90450000.0,1.0,1
1646406000,94600000.0,,2.0,0.0,3rd age platebody,0,0,0,1,93087009.0,94600000.0,2.0,99999999.0,1.0,93777777.0,1.0,,0.0,3.0,3.0,89887000.0,1.0,91208559.0,1.0,,0.0,92747999.0,1.0,88595255.0,1.0,,0.0,89459688.0,1.0,89666400.0,2.0,1
1646362800,99999999.0,97000000.0,1.0,1.0,3rd age platebody,0,0,0,1,94600000.0,99999999.0,1.0,93777777.0,1.0,,0.0,89966666.0,3.0,1.0,1.0,91208559.0,1.0,,0.0,92747999.0,1.0,92787000.0,1.0,,0.0,,0.0,88999000.0,1.0,90168993.0,1.0,1
1646341200,93777777.0,91612009.0,1.0,1.0,3rd age platebody,0,0,0,1,99999999.0,93777777.0,1.0,,0.0,89966666.0,3.0,89887000.0,1.0,1.0,1.0,,0.0,92747999.0,1.0,92787000.0,1.0,89043180.0,3.0,88574540.0,1.0,88666664.0,3.0,89216666.0,2.0,89666400.0,1.0,1
1646254800,,91092592.0,0.0,3.0,3rd age platebody,0,0,0,1,93777777.0,,0.0,89966666.0,3.0,89887000.0,1.0,91208559.0,1.0,0.0,0.0,92747999.0,1.0,92787000.0,1.0,89043180.0,3.0,88595255.0,1.0,87999166.0,4.0,90489998.0,1.0,90450000.0,1.0,90383997.0,1.0,1
1646168400,89966666.0,90483990.0,3.0,1.0,3rd age platebody,0,0,0,1,,89966666.0,3.0,89887000.0,1.0,91208559.0,1.0,,0.0,1.0,1.0,92787000.0,1.0,89043180.0,3.0,88595255.0,1.0,,0.0,,0.0,89459688.0,1.0,89666400.0,2.0,,0.0,1
1646082000,89887000.0,87878733.0,1.0,4.0,3rd age platebody,0,0,0,1,89966666.0,89887000.0,1.0,91208559.0,1.0,,0.0,92747999.0,1.0,1.0,1.0,89043180.0,3.0,88595255.0,1.0,,0.0,88574540.0,1.0,,0.0,88999000.0,1.0,90168993.0,1.0,90918824.0,1.0,1
1646017200,91208559.0,89553004.0,1.0,2.0,3rd age platebody,0,0,0,1,89887000.0,91208559.0,1.0,,0.0,92747999.0,1.0,92787000.0,1.0,3.0,3.0,88595255.0,1.0,,0.0,88574540.0,1.0,87999166.0,4.0,88666664.0,3.0,89216666.0,2.0,89666400.0,1.0,,0.0,1
1645995600,,90353613.0,0.0,2.0,3rd age platebody,0,0,0,1,91208559.0,,0.0,92747999.0,1.0,92787000.0,1.0,89043180.0,3.0,1.0,1.0,,0.0,88574540.0,1.0,87999166.0,4.0,,0.0,90489998.0,1.0,90450000.0,1.0,90383997.0,1.0,89623888.0,1.0,1
1645974000,92747999.0,90450000.0,1.0,1.0,3rd age platebody,0,0,0,1,,92747999.0,1.0,92787000.0,1.0,89043180.0,3.0,88595255.0,1.0,0.0,0.0,88574540.0,1.0,87999166.0,4.0,,0.0,,0.0,89459688.0,1.0,89666400.0,2.0,,0.0,89666400.0,1.0,1
1645952400,92787000.0,,1.0,0.0,3rd age platebody,0,0,0,1,92747999.0,92787000.0,1.0,89043180.0,3.0,88595255.0,1.0,,0.0,1.0,1.0,87999166.0,4.0,,0.0,,0.0,88666664.0,3.0,88999000.0,1.0,90168993.0,1.0,90918824.0,1.0,90599598.0,3.0,1
1645758000,89043180.0,86800000.0,3.0,1.0,3rd age platebody,0,0,0,1,92787000.0,89043180.0,3.0,88595255.0,1.0,,0.0,88574540.0,1.0,4.0,4.0,,0.0,,0.0,88666664.0,3.0,90489998.0,1.0,89216666.0,2.0,89666400.0,1.0,,0.0,,0.0,1
1645714800,88595255.0,,1.0,0.0,3rd age platebody,0,0,0,1,89043180.0,88595255.0,1.0,,0.0,88574540.0,1.0,87999166.0,4.0,0.0,0.0,,0.0,88666664.0,3.0,90489998.0,1.0,89459688.0,1.0,90450000.0,1.0,90383997.0,1.0,89623888.0,1.0,,0.0,1
1645693200,,87027004.0,0.0,2.0,3rd age platebody,0,0,0,1,88595255.0,,0.0,88574540.0,1.0,87999166.0,4.0,,0.0,0.0,0.0,88666664.0,3.0,90489998.0,1.0,89459688.0,1.0,88999000.0,1.0,89666400.0,2.0,,0.0,89666400.0,1.0,90732343.0,7.0,1
1645671600,88574540.0,88574540.0,1.0,1.0,3rd age platebody,0,0,0,1,,88574540.0,1.0,87999166.0,4.0,,0.0,,0.0,3.0,3.0,90489998.0,1.0,89459688.0,1.0,88999000.0,1.0,89216666.0,2.0,90168993.0,1.0,90918824.0,1.0,90599598.0,3.0,90394666.0,3.0,1
1645628400,87999166.0,87794475.0,4.0,3.0,3rd age platebody,0,0,0,1,88574540.0,87999166.0,4.0,,0.0,,0.0,88666664.0,3.0,1.0,1.0,89459688.0,1.0,88999000.0,1.0,89216666.0,2.0,90450000.0,1.0,89666400.0,1.0,,0.0,,0.0,89883200.0,2.0,1
1645606800,,87750000.0,0.0,1.0,3rd age platebody,0,0,0,1,87999166.0,,0.0,,0.0,88666664.0,3.0,90489998.0,1.0,1.0,1.0,88999000.0,1.0,89216666.0,2.0,90450000.0,1.0,89666400.0,2.0,90383997.0,1.0,89623888.0,1.0,,0.0,90071564.0,3.0,1
1645563600,,87989554.0,0.0,2.0,3rd age platebody,0,0,0,1,,,0.0,88666664.0,3.0,90489998.0,1.0,89459688.0,1.0,1.0,1.0,89216666.0,2.0,90450000.0,1.0,89666400.0,2.0,90168993.0,1.0,,0.0,89666400.0,1.0,90732343.0,7.0,89608198.0,10.0,1
1645542000,88666664.0,88000004.0,3.0,1.0,3rd age platebody,0,0,0,1,,88666664.0,3.0,90489998.0,1.0,89459688.0,1.0,88999000.0,1.0,2.0,2.0,90450000.0,1.0,89666400.0,2.0,90168993.0,1.0,89666400.0,1.0,90918824.0,1.0,90599598.0,3.0,90394666.0,3.0,90219483.0,7.0,1
1645498800,90489998.0,,1.0,0.0,3rd age platebody,0,0,0,1,88666664.0,90489998.0,1.0,89459688.0,1.0,88999000.0,1.0,89216666.0,2.0,1.0,1.0,89666400.0,2.0,90168993.0,1.0,89666400.0,1.0,90383997.0,1.0,,0.0,,0.0,89883200.0,2.0,90287000.0,1.0,1
1645477200,89459688.0,,1.0,0.0,3rd age platebody,0,0,0,1,90489998.0,89459688.0,1.0,88999000.0,1.0,89216666.0,2.0,90450000.0,1.0,2.0,2.0,90168993.0,1.0,89666400.0,1.0,90383997.0,1.0,,0.0,89623888.0,1.0,,0.0,90071564.0,3.0,89000000.0,2.0,1
1645412400,88999000.0,86780000.0,1.0,1.0,3rd age platebody,0,0,0,1,89459688.0,88999000.0,1.0,89216666.0,2.0,90450000.0,1.0,89666400.0,2.0,1.0,1.0,89666400.0,1.0,90383997.0,1.0,,0.0,90918824.0,1.0,89666400.0,1.0,90732343.0,7.0,89608198.0,10.0,88122221.0,6.0,1
1645390800,89216666.0,86050000.0,2.0,1.0,3rd age platebody,0,0,0,1,88999000.0,89216666.0,2.0,90450000.0,1.0,89666400.0,2.0,90168993.0,1.0,1.0,1.0,90383997.0,1.0,,0.0,90918824.0,1.0,,0.0,90599598.0,3.0,90394666.0,3.0,90219483.0,7.0,88946815.0,6.0,1
1645326000,90450000.0,88168342.0,1.0,3.0,3rd age platebody,0,0,0,1,89216666.0,90450000.0,1.0,89666400.0,2.0,90168993.0,1.0,89666400.0,1.0,1.0,1.0,,0.0,90918824.0,1.0,,0.0,89623888.0,1.0,,0.0,89883200.0,2.0,90287000.0,1.0,89174917.0,3.0,1
1645304400,89666400.0,,2.0,0.0,3rd age platebody,0,0,0,1,90450000.0,89666400.0,2.0,90168993.0,1.0,89666400.0,1.0,90383997.0,1.0,0.0,0.0,90918824.0,1.0,,0.0,89623888.0,1.0,89666400.0,1.0,,0.0,90071564.0,3.0,89000000.0,2.0,89293680.0,3.0,1
1645282800,90168993.0,87511000.0,1.0,2.0,3rd age platebody,0,0,0,1,89666400.0,90168993.0,1.0,89666400.0,1.0,90383997.0,1.0,,0.0,1.0,1.0,,0.0,89623888.0,1.0,89666400.0,1.0,90599598.0,3.0,90732343.0,7.0,89608198.0,10.0,88122221.0,6.0,89465094.0,8.0,1
1645261200,89666400.0,88800000.0,1.0,2.0,3rd age platebody,0,0,0,1,90168993.0,89666400.0,1.0,90383997.0,1.0,,0.0,90918824.0,1.0,0.0,0.0,89623888.0,1.0,89666400.0,1.0,90599598.0,3.0,,0.0,90394666.0,3.0,90219483.0,7.0,88946815.0,6.0,89798951.0,4.0,1
1645239600,90383997.0,,1.0,0.0,3rd age platebody,0,0,0,1,89666400.0,90383997.0,1.0,,0.0,90918824.0,1.0,,0.0,1.0,1.0,89666400.0,1.0,90599598.0,3.0,,0.0,,0.0,89883200.0,2.0,90287000.0,1.0,89174917.0,3.0,90000000.0,1.0,1
1645218000,,89411850.0,0.0,2.0,3rd age platebody,0,0,0,1,90383997.0,,0.0,90918824.0,1.0,,0.0,89623888.0,1.0,1.0,1.0,90599598.0,3.0,,0.0,,0.0,90732343.0,7.0,90071564.0,3.0,89000000.0,2.0,89293680.0,3.0,88666664.0,3.0,1
1645153200,90918824.0,88775000.0,1.0,1.0,3rd age platebody,0,0,0,1,,90918824.0,1.0,,0.0,89623888.0,1.0,89666400.0,1.0,3.0,3.0,,0.0,,0.0,90732343.0,7.0,90394666.0,3.0,89608198.0,10.0,88122221.0,6.0,89465094.0,8.0,89303227.0,3.0,1
1645131600,,88757009.0,0.0,1.0,3rd age platebody,0,0,0,1,90918824.0,,0.0,89623888.0,1.0,89666400.0,1.0,90599598.0,3.0,0.0,0.0,,0.0,90732343.0,7.0,90394666.0,3.0,89883200.0,2.0,90219483.0,7.0,88946815.0,6.0,89798951.0,4.0,88885284.0,3.0,1
